marker_a,marker_b,marker_c,marker_d,marker_e
-1.371162880372958,-1.497021191726564,0.717981823263405,1.7507855245159574,-0.0359186861106095
1.4367150324245892,1.6839193626758373,-0.1652935346972487,0.5077572551959685,0.830311509214708
0.776783883802358,0.3458718547183907,0.3525121617248633,2.4468969649089303,1.240451021893708
-0.4027357616660706,-0.9020209108465798,0.5463503261364115,-0.924302971600502,0.5751090239661991
-0.377179485935803,0.2473714507151574,0.3816464808984779,-1.982174659694898,-1.1981825531976935
-0.3536290121345403,-0.7698769121608157,0.2923948365910386,-1.4729536610325222,-0.5921953195150232
-1.4582635216161142,-1.6410769938725085,1.2578741784185827,0.7734823891227262,-0.2369754351007017
0.8294723720066945,0.4988835428551441,0.3912669960392843,0.2794876031849356,0.1690147617409063
-1.2599741423105886,-0.2396367245104996,-0.0079493618727911,0.0369098767121237,-0.2619447719032763
-1.7839073737429303,-1.9410640827372565,1.437167738137996,1.04088417034654,-1.102391087400013
-1.1121333005043397,-1.3893846617829722,1.4411728729812323,0.9011171387594664,1.9552249098240544
0.9284117984263448,1.055662082879979,0.313253818323983,-1.7379167184765587,0.5545363878970275
-0.2793287166586327,0.1688599871157887,0.2728792789451419,0.8450695984374041,0.5673804017569752
-2.249850605553794,-1.35283256720071,0.4710460551293419,-0.0819773509281304,0.0585338577083068
0.8035942210760194,0.6388469354348121,-1.3909457410174269,-1.3795972832894492,0.9532979863119238
-1.8390070389864612,-1.1051304414016103,2.223913430225699,-0.3474682620379746,0.0390355165642686
0.4620936645381155,0.422415862026809,-0.1815631504517952,0.2873554716252505,0.8875506387756366
0.1886533315026833,0.2184405470379666,-0.3517940053693045,1.0089066506371949,-0.6163107157008832
0.7227483087162948,0.2735033213215445,-0.624701600986789,-0.235618230222568,1.8631825116729055
-1.0853273407496726,-1.4258275509453655,0.141068610510527,-1.0774892619606928,-1.2295266736467754
0.6759472406369902,0.4466910473753361,-0.6201473552037917,-1.6244982220721238,0.6689621096719454
